,Cholesky,Random,Column
89,0.014409009192464224,0.01480950774499854,0.013775640722477204
90,0.0142909936002573,0.01461067031154124,0.014293376767714675
91,0.014309434371031179,0.014918891301840362,0.012975956372901321
92,0.013174887963766741,0.013992758422884269,0.013340116067826325
93,0.01421270557961492,0.014773203930169954,0.013908883457876685
94,0.013231179565511711,0.01471006349750722,0.014055601930292736
95,0.01363370535858665,0.014787164081227856,0.014113121964348626
96,0.012774394311361643,0.015783125611652394,0.013640471397098123
97,0.013939119962453724,0.014295940071604408,0.012831608471555952
98,0.01454050058336585,0.014434698443741121,0.013915374463551502
99,0.014147458874705279,0.015222072346377766,0.012766178033211669
100,0.013358937395922447,0.014628356265242549,0.013822313664107615
101,0.0140073013695227,0.015050952102243297,0.012968790918586206
102,0.013885098047449387,0.014360593891585513,0.013453098082884843
103,0.013806257169265163,0.013848721350023787,0.013676890027082654
104,0.012644853368367225,0.014357273606579454,0.012840429208064425
105,0.01320254910257164,0.014852296847160395,0.013088979914981771
106,0.013300878669653038,0.014136791585620966,0.012902889160075058
107,0.014226466624005308,0.015206865041093132,0.013417407528465475
108,0.01264091360928543,0.015757217369323104,0.013445247069498746
109,0.013503064085515238,0.014200324233999077,0.013410788400247998
110,0.013768288340063519,0.015386060210093068,0.013643118531970365
111,0.0136736524000871,0.014342929278591978,0.012424017544727552
112,0.013110040169513087,0.014124046417155927,0.012766322903631767
113,0.013504695222354708,0.014656366953009042,0.012727974439192932
114,0.013792627328143552,0.01406621691758036,0.012867111364416527
115,0.012531019040404556,0.013962310006005044,0.014075022657104842
116,0.01373202657924837,0.01376626489070433,0.01280124670841491
117,0.01355222944450736,0.014592545416640498,0.012826948336557426
118,0.013032758080718826,0.014226918141344387,0.011932465833007236
119,0.013065878877122936,0.01416165467151216,0.013097486225963998
120,0.013258151682432806,0.013808535841769559,0.011815005006246482
121,0.013095910636654717,0.013219641830968366,0.013137758584407454
122,0.014079101285579845,0.013636061823094648,0.012753094651641896
123,0.011614174067945682,0.014088823697948219,0.013373417017483893
124,0.013570629829864912,0.013924635026015472,0.011645594377706143
125,0.012328247848249329,0.014310751963879579,0.013288974880298584
126,0.011789719269392568,0.012692203277729998,0.011845627356491749
127,0.012722881862945595,0.01382260209995283,0.011789217152271322
128,0.012014490989138425,0.013707075367420291,0.012081771049782466
129,0.013750615221823245,0.013487479175788181,0.012196339542728698
130,0.012656141974421374,0.01431561618929105,0.01302986818303344
131,0.013227068868460297,0.013919996950434731,0.011499040108958304
132,0.012161923848584333,0.013523096215389762,0.012616092367068328
133,0.011393672517598744,0.013405808302176489,0.01110719058300026
134,0.012884569602995758,0.013589452943857753,0.012084741157641594
135,0.01391502921925837,0.013513552013991573,0.012042320131909147
136,0.01242728633571999,0.014065767263797569,0.012036603448104439
137,0.01112715200535457,0.012582121462720442,0.012226413720681293
138,0.01221101913430384,0.013810355777042472,0.011982552496442605
139,0.012096975522161695,0.012657387634935612,0.01214917040786595
140,0.01225816446795606,0.013354882117339916,0.012155986827861537
141,0.011571500737114005,0.012175305728407422,0.01151267416949056
142,0.011941264993882924,0.013536932985197694,0.011163656359221256
143,0.01185297581757222,0.013225377684122165,0.011796077557851939
144,0.011356296522473944,0.014122568051826,0.012326912549853368
145,0.012697733539900214,0.01317178740456072,0.011788096200487706
146,0.01150349924623193,0.013491475985245985,0.011620248878073981
147,0.010964484885610115,0.013026723474363533,0.01156574985571421
148,0.013035963977094677,0.013207416022121776,0.01224388458453063
149,0.012746687448037301,0.012831495865586328,0.01062512099707544
150,0.01154944791845556,0.01287490072407416,0.011952563058259012
151,0.01177812116955872,0.012546643504538,0.011094425896568892
152,0.012045758021721562,0.013245119183513702,0.011310223706624333
153,0.012570708491386574,0.013493537995240949,0.01107248910790618
154,0.011416747600259942,0.013071298997859146,0.010749975989041006
155,0.012046945350179892,0.012909026681080302,0.011036852858418517
156,0.012903811179441217,0.01225386980964069,0.01107387917479342
157,0.010398040030790725,0.012647229256923147,0.012320290325860113
158,0.011614264305884418,0.012525184883805341,0.011503512687126374
159,0.012258451235628832,0.012617405999868167,0.011305305054993888
160,0.012021819136374042,0.012711110996968792,0.01139055370976537
161,0.013741273400911585,0.01271060355307795,0.011263075419842799
162,0.01156751530128166,0.012552616315109767,0.011023241505131504
163,0.01224788371976438,0.012524434040334605,0.011827203941138353
164,0.013865345477474212,0.013605630340418635,0.01148095060001273
165,0.011436387890435088,0.012949022190422103,0.0099742933823743
166,0.01096966574581557,0.013165369540348956,0.01047656130995288
167,0.012216455874601713,0.011704743461430557,0.010739587580137324
168,0.01090315310642071,0.012259527854300012,0.011166804425964901
169,0.009902985539768925,0.013194456079581557,0.010683024392098058
170,0.011099503160102086,0.013114360329594035,0.010274926816884895
171,0.010877076872818388,0.01213063206897389,0.011674389098346028
172,0.009872281018724335,0.012087594670554471,0.010721336993689119
173,0.012423725080232765,0.011926898671991069,0.010384677651193951
174,0.010376941364305201,0.012504603146259103,0.010880403550183243
175,0.010893609835645492,0.012501801652826897,0.011066163181994357
176,0.009849339802174197,0.013820317155570527,0.010211140906766801
177,0.01189718419895716,0.012024082192718576,0.010330064096391138
178,0.0129261076634027,0.01270479299190977,0.009494336575629373
179,0.011616300345087057,0.012200020957852794,0.00987982661627981
180,0.011207568575276326,0.012051290882516424,0.010602150453647933
