,Cholesky,Random,Column
108,0.20675558307130298,0.12827344825766868,0.09480793801136175
109,0.20580905349275094,0.12028699860040938,0.09597183865759411
110,0.2036493254403727,0.1300188922403983,0.10058300463090655
111,0.2018508507874134,0.12632219982388557,0.09036899426099966
112,0.20097132915397367,0.12102461724805991,0.09401914271163217
113,0.2002549030498698,0.12509074884513116,0.0897854951235632
114,0.19923394831171548,0.1201014544816574,0.09553060938517303
115,0.19862163533665395,0.11882440754865906,0.09383250192743657
116,0.1916983242300467,0.11408893972926061,0.08958707000016719
117,0.18281022081372947,0.10507169697396551,0.08887359622787061
118,0.1816923207240591,0.1244457086105509,0.08399722937131271
119,0.18089003419843316,0.11149179145443136,0.08501485646615733
120,0.18001811294779063,0.11434406751342632,0.08499027261518105
121,0.1776641573117502,0.10349546267662783,0.08304344208985447
122,0.1746624501928212,0.1051491521385363,0.08655667476254499
123,0.17409395210156792,0.10867235643533753,0.0766128970535824
124,0.17356548285622447,0.10325945464673006,0.08503353199041551
125,0.17318052274897322,0.10288941932808607,0.0912069789787647
126,0.1726837516894252,0.10425437693605429,0.08832504144400148
127,0.17156846044083768,0.09865577336716437,0.07479175798223224
128,0.16916907366355244,0.10393896944335344,0.08726538232218006
129,0.1679243435840892,0.10122710000550121,0.07664834216360078
130,0.1671837598193106,0.10126521862910183,0.07888010408885394
131,0.1655045289591476,0.10428938380875248,0.07612947381472394
132,0.1640262778419481,0.09719167382077981,0.08107217232943624
133,0.16308775079413823,0.08731752616165146,0.07387159980818475
134,0.1625627804673131,0.09849669243732365,0.07208778905725027
135,0.16186865228464878,0.09067944663321036,0.06865169054998964
136,0.16119011059261387,0.09583566776942955,0.06840373054194131
137,0.16047378669031492,0.09158311471750548,0.07442370705646652
138,0.15955437979013112,0.08685133337505568,0.07998873743411763
139,0.15619976421887707,0.09218061114890914,0.06923903135276396
140,0.1550055486537073,0.09613627969200284,0.06880641582240264
141,0.15407168237808214,0.08564543565024325,0.0715795275552007
142,0.15282828085057543,0.08211633352856886,0.06373615222146016
143,0.1510648643892306,0.08614661116841642,0.06138955442626162
144,0.15029629344046808,0.08897418081655535,0.06329903572967034
145,0.15001409325444065,0.08433164504686895,0.06121936150262753
146,0.14885019787657996,0.08127110989762255,0.0629657248623979
147,0.14558888234771067,0.08819542322368487,0.06283071719107956
148,0.1432088268169931,0.07937519791406804,0.05947106570554724
149,0.14121104188291947,0.0836763674225039,0.0597533590406976
150,0.13775661751604099,0.09152499115982546,0.060241793683439904
151,0.1365551193678826,0.08445102927827278,0.06000585238810704
152,0.13553472338617115,0.08701051107683783,0.05951308126912396
153,0.13461034977906883,0.08379690358431362,0.057104543993876135
154,0.12962294868999985,0.08061201566518615,0.057248538764314544
155,0.12817807923089497,0.07317841186371762,0.051630746074062
156,0.12680568818045007,0.07144706139043323,0.056283900306166326
157,0.12542713328878186,0.07375815052691716,0.05443330994928615
158,0.12466130294725489,0.07135186158562647,0.050879242061777984
159,0.12324839593309596,0.07310267894887913,0.0525097640764582
160,0.12275643639920795,0.08131794083654803,0.05492861994332038
161,0.12206423668528839,0.07046046157777028,0.05245603398219735
162,0.12100647148764365,0.06680749214298055,0.05161509440951226
163,0.12036917971848204,0.0736809657733089,0.053156770754890344
164,0.11948479038563514,0.06437811296747355,0.04699186210073053
165,0.11770654800162647,0.06580731236037787,0.05166797095302683
166,0.11607220206227281,0.07020802918163557,0.04847215208734555
167,0.11480595328168915,0.06408225304542711,0.04933506423796525
168,0.11348575704870185,0.057104129232449445,0.045403517496465415
169,0.11265295816366601,0.06249067603101531,0.04864353816725125
170,0.11214283972767616,0.06292938364211181,0.044718432068216546
171,0.11119690488257505,0.059588400216354635,0.04526657416906355
172,0.11015833831868659,0.06396583353411779,0.045372954703037725
173,0.10940657110299735,0.06351421320480968,0.04436957815430608
174,0.10814472550311774,0.06134210569095857,0.04025471661925125
175,0.10770563053600485,0.05868895249697456,0.04330468963722605
176,0.1071693928887943,0.060311759727609784,0.046920726254766135
177,0.1065587710699724,0.054072339383619696,0.04260452942447518
178,0.10527455638929421,0.05142303093435791,0.04043386936980049
179,0.10435074829781929,0.055020129390376794,0.03966753614131405
180,0.10354279214500216,0.0492024282186099,0.037976936152001046
181,0.10303708781852532,0.05695372471429172,0.03756702411671575
182,0.10224033225625702,0.044192465982736046,0.03607509259797729
183,0.10192033640679998,0.052239233823308216,0.038626417833267965
184,0.10113259768821707,0.053177124979517605,0.03811229245271146
185,0.09823838202157832,0.05034363285637254,0.03629128380264043
186,0.09732085328353154,0.05048975684292345,0.037813287885908105
187,0.09628506201169253,0.05192402092198759,0.036541197299198545
188,0.09559165006386051,0.047743215597814276,0.033284494893003475
189,0.09476457198349973,0.046558459092303946,0.0332448615216123
190,0.09324834880225809,0.04927981655081124,0.03469818543108623
191,0.09183802348481941,0.04641144556577326,0.032115566096786244
192,0.09048591656159075,0.04967862639233908,0.03448624557092002
193,0.08970840735590528,0.04873059944126393,0.0319826502787677
194,0.08855613426694602,0.046292859810867615,0.02885149202121369
195,0.08771633956222027,0.04023247277822331,0.029971694321142373
196,0.08745124343782182,0.045769688383785714,0.028281517909646368
197,0.08459656977135707,0.045280047859681996,0.028034457396022155
198,0.08304130364951391,0.03917770293866595,0.028602266690887012
199,0.08170152931274743,0.0371643228433994,0.02908251583852537
200,0.07783089081375014,0.042385873970329016,0.02594752045675268
201,0.07624687227192982,0.039673677533971635,0.026720975557249223
202,0.07545289396605391,0.04226183919930571,0.026339581138848024
203,0.07445292560967419,0.03755197604609509,0.02523491972101417
204,0.07381592004591332,0.03489961403054373,0.024294260940731633
205,0.07063823916258814,0.03486685795207264,0.02377625401349367
206,0.06936895765081491,0.034790010933351094,0.026437779220094305
207,0.06875667054470641,0.03789046558907421,0.026689167623224097
208,0.06819025734314534,0.03579884475602642,0.023473250171556024
209,0.06718763147916444,0.03682960534983183,0.022241069488302186
210,0.06664810452924927,0.03255603050812148,0.02288008672369033
211,0.06642210372880836,0.0366632341869644,0.02287994328204466
212,0.06569609257422677,0.033607241625972846,0.022559759077324614
213,0.06499917185111112,0.03292317284511556,0.021191759634424916
214,0.0634155209308514,0.028757812200101856,0.020573150225392484
215,0.061606739918225135,0.026908446284383703,0.021464288777869312
216,0.05996502692444817,0.028973940905308516,0.019294874956084996
217,0.058398410453063945,0.026661015926937325,0.01995978413435223
218,0.05734696781874015,0.029569622181032575,0.020246902358040244
219,0.055628870418198535,0.02768483542007643,0.01709951145308393
220,0.053666817756909846,0.02634434281166632,0.017896408568600138
221,0.0525865876481022,0.022817449442179213,0.017344351181891246
222,0.05164543885419947,0.02700724355068781,0.01817365381131554
223,0.05108585092208824,0.02241284970559301,0.016646992883410216
224,0.05063023206603299,0.023123430381384782,0.01602179733187175
225,0.049791274487371855,0.022717750174144926,0.016059119679842207
226,0.04919499231539508,0.0231647553349768,0.0157160227778792
227,0.047281852004472845,0.022536128559402117,0.014031013044579342
228,0.04627801225179216,0.020678208578426265,0.013686059513117077
229,0.04521686491395643,0.02082103086291231,0.014327324200328914
230,0.0443207189213861,0.02041448758103541,0.014373362720497062
231,0.04342398728667355,0.01643422396636357,0.013893631984609819
232,0.04312172308924335,0.019137155373192705,0.011994046686528865
233,0.042036875481901624,0.017924870689788014,0.01338609765975608
234,0.04071973896786799,0.01745651940900613,0.01213349579717582
235,0.03963627975697509,0.01747973494949743,0.011631938039223534
236,0.03842256578791586,0.016529450932022093,0.010684400624791897
237,0.03717738083526389,0.015603823960616343,0.010823478301380455
238,0.03655684710247508,0.015420072303906952,0.01005250474426836
239,0.03610672049094252,0.013976007117676876,0.009630398986015793
240,0.035620037053844214,0.011888367960787962,0.009509597757145981
241,0.03475294995137364,0.01254533179301759,0.008927805425911997
242,0.03425730893708222,0.010990134580140766,0.007632663989594287
243,0.03338607964435009,0.010649669600105343,0.0068827934691449
244,0.031009418476932563,0.010247672707081028,0.00715248073826301
245,0.030180528854274857,0.008756637772161228,0.006327227680468451
246,0.028319324903129342,0.006602915879758635,0.005505819862889058
247,0.02380566530536426,0.0078995927926607,0.004780718211547581
248,0.020246727516149345,0.005962905961610778,0.004381937100985756
249,0.01768334431970154,0.005096089450961381,0.002933984532443806
250,0.014549350500101785,0.0045989468693454424,0.002688052542068915
251,0.007154513526902172,1.8774678644912702e-08,1.5671672654702784e-11
252,2.204619195911424e-14,5.193486143402508e-12,1.213454423407576e-12
253,2.204619195911424e-14,7.262761968160167e-13,1.3345034340102377e-12
254,2.204619195911424e-14,1.5482965346625175e-12,4.59803168703749e-13
255,2.204619195911424e-14,9.368206628866783e-13,2.0336132763820824e-12
256,2.204619195911424e-14,4.494739031242328e-13,9.577573431780792e-13
257,2.204619195911424e-14,4.382552204561704e-13,3.147662169379157e-13
258,2.204619195911424e-14,5.761311888064734e-13,5.125746460170138e-13
259,2.204619195911424e-14,3.6320582593975653e-13,3.638795993501052e-13
260,2.204619195911424e-14,2.330961025588217e-13,3.44330069129897e-13
