,Recursive RLS Sampling,Uniform Sampling,Column Norm Sampling
98,0.024396454572000143,0.024190226599842678,0.02439761942509688
99,0.02429385167745806,0.024034016202460068,0.024252756292891753
100,0.024208025393135428,0.023909712707354088,0.024050293720669035
101,0.024044118474063195,0.023773554345034066,0.024062474210247972
102,0.023883244560790187,0.02368552663252113,0.02397969971398161
103,0.023795098584547272,0.023580303522363438,0.02385723877347259
104,0.023731688965818475,0.023465378969318582,0.023716193564430454
105,0.02365876103153465,0.023412102003802757,0.023634506408761483
106,0.02341344893560613,0.02331345134436699,0.023432320434924953
107,0.023371403194284983,0.02313180573511028,0.023430698675392953
108,0.023256178370617983,0.02306125502644678,0.023245328125550083
109,0.023193842507414044,0.02289547765557785,0.023166624255122205
110,0.023027921358415394,0.02288657153463453,0.02307391059434681
111,0.02296587830798239,0.02271109271758393,0.02291434159885657
112,0.022847942510692013,0.02259597876518082,0.022803524552736504
113,0.02267152085452582,0.022458919944493522,0.02272661913808027
114,0.022569022520157418,0.022291875867335116,0.02262054262653706
115,0.022436221214795694,0.02222401990776783,0.02250341032084632
116,0.02238192060288568,0.022152261475930156,0.022397639890676235
117,0.022184138763961442,0.022086996848493513,0.022227359968951466
118,0.02215272156591038,0.021884378103197304,0.022177785850191777
119,0.022069776753834255,0.02178389046539915,0.022107094598129297
120,0.021936080818982642,0.021698960061831096,0.021967748305327283
121,0.021829839892635858,0.02157593490533538,0.021824406641217677
122,0.021723424501584654,0.021562396805845128,0.02174559217371988
123,0.021602939858629547,0.02138410891125776,0.02162944235404105
124,0.021508178670240147,0.021247731329786232,0.021532541338558003
125,0.02144075020376386,0.021326742440641804,0.021425696981388305
126,0.021244534076524983,0.0211067506752582,0.021298927387045002
127,0.021221137961854215,0.02097548172974041,0.021168569465593135
128,0.021067910641462316,0.020879527685009888,0.02106814812087485
129,0.020909885982787955,0.0207795995364934,0.020980786580863803
130,0.020880471197691153,0.020701293802731783,0.020845472614013535
131,0.020738046435775693,0.020551379114992732,0.020737817383200435
132,0.02062689820591029,0.020509313678101045,0.020593856255374816
133,0.02050066395494029,0.020326678179263775,0.020546394803659624
134,0.02042073885458424,0.020169058960842538,0.020446456982596766
135,0.02031903910616054,0.020083074842969176,0.02033107004156328
136,0.02023780048331988,0.020090278009059732,0.020218232959548523
137,0.02006352201662403,0.0199158079819584,0.020112907288678733
138,0.020015096682410697,0.01984697100011926,0.02000420397452164
139,0.019890717425407885,0.019723623622424278,0.01992014169751143
140,0.01977226189699897,0.019663654071412868,0.019811371786202524
141,0.019676600812391053,0.019495667199030706,0.019657919971877023
142,0.01957662294982071,0.019382422562701816,0.019564524239897827
143,0.019483468436033158,0.019306094711527493,0.019457331965168814
144,0.01935723515168197,0.019242719993681465,0.019383434725053012
145,0.01923733935300471,0.01916820573517395,0.019261473179839228
146,0.019099578013878224,0.01896600101685013,0.019169456289978157
147,0.019052492192037643,0.018929655616448583,0.01905841505178109
148,0.01896043394584085,0.01887652336673375,0.01896395655158713
149,0.018847418688585128,0.018692055515122465,0.01883767047077373
150,0.01873900656016755,0.018613293290754975,0.018742918862004545
151,0.01861300073889728,0.018538035351176086,0.018609807968128174
152,0.01854525949920236,0.018407927694493013,0.018542892702392993
153,0.018410897480849467,0.01833202625541497,0.018410488966756507
154,0.018321503363218222,0.01818692594707091,0.018327647166201187
155,0.01820759643466552,0.018061096720774526,0.018219750601376445
156,0.018058225547842404,0.017993085716521477,0.018113885755936743
157,0.0179961838285343,0.017874306248298236,0.018033414819040812
158,0.017903422136834435,0.017745101990950054,0.017906253254303155
159,0.017794268353013766,0.01768026483799113,0.017805979093725673
160,0.0177076757597647,0.01758274350448073,0.017718716431168437
161,0.01758594370181277,0.01754438396928364,0.01761625182666621
162,0.017504582600901677,0.017404218665924034,0.017495837309952064
163,0.01736459105612684,0.01728340463634648,0.01740850043514995
164,0.017312085561397333,0.017169241979027635,0.017314032051761186
165,0.017200646987989864,0.0170714705888251,0.01719418477177515
166,0.017041244999210288,0.01703492819223742,0.017103049578269584
167,0.01694938841170702,0.016955268957905757,0.017009159850509856
168,0.016891531313051523,0.016848650660872648,0.016907513269095426
169,0.01680206013462226,0.016753687851575563,0.016810855479543023
170,0.01671301890048127,0.016602710982349417,0.016692134802492795
171,0.016612044674175434,0.01648454024909757,0.016586674257550726
172,0.016514197861464533,0.016426773668284406,0.016513281795401395
173,0.01632385491682083,0.016284787490004823,0.01639294714023774
174,0.01623093077356674,0.016258425164944714,0.01631591016422836
175,0.01621923421502145,0.016118924490672485,0.016202286074414686
176,0.016057489322312494,0.016041146103880154,0.01610740175722707
177,0.01601416426392929,0.015924253119055227,0.016019036959588277
178,0.01584655734637558,0.01582122799058631,0.015921293649933208
179,0.015803460035894105,0.015756677873520444,0.01582326940647066
180,0.015692274253508463,0.015667031496379574,0.0157115507288904
181,0.015630169884475985,0.015572590644250619,0.01563422169145711
182,0.015532525585918106,0.015473103696655367,0.015519669681011615
183,0.015430652722135353,0.015361133990468841,0.015433828240685487
184,0.015285366595725635,0.0152617039715233,0.015337321010379225
185,0.015237745192195305,0.015192860026795329,0.015246217749229471
186,0.015138899346597921,0.015072855101871186,0.015150566702699094
187,0.015002704841713387,0.014971519933145395,0.01503828106727026
188,0.014917076733367698,0.014909654020926645,0.014954049556467366
189,0.014844453749360399,0.014821916338988241,0.014862562686082426
190,0.014715825018473213,0.014727044471770302,0.014765463563533652
191,0.014661928083527962,0.014605591472941212,0.014676120505281099
192,0.014515126162979054,0.014512151899411576,0.01457379937980359
193,0.014483550930927132,0.014422980585699768,0.01448974963528773
194,0.014340233106878934,0.014341299142100167,0.01439227561594713
195,0.01429190634411111,0.014238681698622474,0.014297866377535518
196,0.014204232480730732,0.014172404697847064,0.014197575655731796
197,0.01408448650489767,0.014059952355185599,0.01411486211019048
198,0.013993323628853369,0.013971876626832106,0.014008039605265596
199,0.013884453078764354,0.01388041187598802,0.01392543336632362
200,0.013785202744007408,0.013781409556696536,0.013842845371914225
201,0.013710898726906146,0.013702792416990506,0.013746017386320595
202,0.013615723925144686,0.013609779063182862,0.013659459079253766
203,0.013549401432708356,0.013541463487500101,0.013566555966751952
204,0.013446497900142096,0.013452854598043792,0.013475426432207784
205,0.013355398005535138,0.013363454041323391,0.013383639421739677
206,0.013256884801121183,0.013250882915745912,0.013298359825611452
207,0.013195190378811835,0.013172800142808406,0.013208791332666187
208,0.013110840295522402,0.013092708227022907,0.013116302086211722
209,0.012997287951394218,0.012985943142418362,0.013024813804821525
210,0.012927016075408786,0.012903658917901538,0.012939219451352048
211,0.012823917748234232,0.0128232713266835,0.01285345001400332
212,0.01274356205638453,0.012743508329415208,0.01276288095532565
213,0.012651092920384131,0.012661099320787957,0.012676491648017556
214,0.012557336071743504,0.012572217647959358,0.012584833367087243
215,0.012494534561681156,0.012486356001819686,0.012502122443624092
216,0.012382975474690035,0.012402283732906636,0.012414287418739534
217,0.012298547559180289,0.012302394401074699,0.012323443837171275
218,0.012225359092362128,0.012216016131948698,0.012240807292955113
219,0.012129626911770558,0.012137845031570739,0.01215072284641374
220,0.012056835950556512,0.012059133212488778,0.012067846944739662
221,0.011968081681249415,0.011962724625249355,0.011981709222743374
222,0.01187621451469675,0.011886886986103342,0.01189541037648666
223,0.011792142691685097,0.011789641543288754,0.011810637563014533
224,0.011720466200364989,0.011711633997419027,0.011728682738304328
225,0.01162399398624005,0.011633644585432045,0.011642622502878211
226,0.011544041697599625,0.011548464124116772,0.011558627359785183
227,0.011462447269153075,0.011465867658614579,0.011475368111321289
228,0.011383437078736977,0.011372214333469927,0.01139304879778348
229,0.011297312439415699,0.01129774987182821,0.0113093110919718
230,0.011211083794469272,0.011209808204757631,0.01122508173520843
231,0.011129982119189525,0.011125146053330528,0.01114346898951037
232,0.011048056382876023,0.01105309892954508,0.011062353165849895
233,0.010971663366494015,0.01096548003941078,0.010976871386468535
234,0.010888154525132364,0.010888696062675583,0.01089732988661637
235,0.01080635298443803,0.010806138283471461,0.01081523717505277
236,0.010729224706509345,0.010729813957445305,0.010734694586468857
237,0.010645613942380755,0.01064419912805569,0.01065348870422211
238,0.010569024986859759,0.010565424271228896,0.01057216063314624
239,0.010486245686335775,0.010486256698938172,0.01049306290863548
240,0.010405356834967924,0.010405761769162775,0.010412543730712624
241,0.010328520806852875,0.010326836446412635,0.010332910122195282
242,0.010248248735913056,0.0102511213519826,0.010253562186423407
243,0.010170197445278563,0.01017062553956989,0.010174334005675752
244,0.010091152491925106,0.010092491240967734,0.01009547947663781
245,0.010014761199730736,0.010015452853477899,0.010017012964987446
246,0.00993535567402622,0.009937226894736511,0.009938426148400572
247,0.009859784166130533,0.00985976637318324,0.009860439534191145
248,0.009782494773344403,0.009781375351485664,0.009783089036357138
249,0.009704399602964714,0.009705214450086132,0.009705424667529926
250,0.009628734888678176,0.00962872138981148,0.009629014861835974
251,0.009552155343051852,0.009552155343041923,0.009552155342969895
252,0.009475479885213096,0.009475479885202143,0.009475479885074637
253,0.009399113406390143,0.009399113406382551,0.009399113406374079
254,0.009323055906453517,0.009323055906456169,0.00932305590645623
255,0.009247307385472718,0.009247307385482382,0.009247307385481919
256,0.009171867843441676,0.009171867843437948,0.009171867843434522
257,0.009096737280337497,0.009096737280335374,0.009096737280336133
258,0.00902191569617347,0.009021915696172646,0.009021915696175421
259,0.008947403090942581,0.00894740309094201,0.008947403090940624
260,0.008873199464650584,0.008873199464642819,0.008873199464651661
